,,,,,,,,,,,,,,,,
1830,10,22,1200,40.30.35,W,34.01,S,33.53,S,41.08,W,66.5,,,30.25,
1830,10,23,1200,42.31.30,W,35.53,S,35.51,S,43.15,W,65.0,,,29.90,Strong Gale 
1830,10,24,1200,44.20,W,37.35,S,37.37,S,45.05,W,64.0,,,29.86,30.00 PM
1830,10,25,1200,45.33.15,W,38.07,S,38.09,S,46.07,W,62.0,,60.0,30.00,
1830,10,26,1200,47.37,W,39.57,S,39.59,S,48.27,W,58.0,,60.0,29.90,29.70 PM
1830,10,27,1200,49.48,W,42.12,S,42.12,S,50.39,W,61.0,,60.0,29.57,
1830,10,28,1200,51.20,W,,S,43.10,S,51.36,W,54.0,,,29.35,Hazy with rain
1830,10,29,1200,52.50.30,W,43.47,S,43.40,S,53.02,W,53.0,,,29.40,Squally
1830,10,30,1200,52.34,W,44.16,S,44.14,S,52.37,W,54.0,,,29.40,Light variable
1830,10,31,1200,51.57,W,45.02,S,44.57,S,51.57,W,51.0,,51.0,29.50,Gale from South
1830,11,1,1200,52.41.30,W,46.23,S,46.16,S,52.40,W,52.0,,,29.50,
1830,11,2,1200,53.46.15,W,46.28,S,46.27,S,53.45,W,47.0,,,,Gale from South
1830,11,3,1200,53.09,W,47.03,S,47.01,S,53.04,W,52.0,,,29.40,Light Easterly
1830,11,4,1200,53.23.15,W,47.35,S,47.40,S,53.20,W,50.0,,,29.50,
1830,11,5,1200,53.08,W,48.49,S,48.51,S,53.00,W,54.0,,,29.60,
1830,11,6,1200,54.00,W,48.57,S,49.00,S,53.25,W,45.0,,,29.60,
1830,11,7,1200,55.53,W,49.26,S,49.33,S,54.56,W,48.0,,,29.60,Fresh Breezes
1830,11,8,1200,57.13,W,51.09,S,51.12,S,57.30,W,48.0,,,29.20,
1830,11,9,1200,58.03.15,W,,S,,S,,W,,,,,"Entrance of Berkley Sound, Falkland Islands"
1830,11,10,1200,,W,,S,,S,,W,,,,,
1830,11,11,1200,,W,,S,,S,,W,,,,,
1830,11,12,1200,,W,,S,,S,,W,,,,,
1830,11,13,1200,,W,,S,,S,,W,,,,,
1830,11,14,1200,,W,,S,,S,,W,,,,,
1830,11,15,1200,,W,,S,,S,,W,,,,,
1830,11,16,1200,,W,,S,,S,,W,,,,,
1830,11,17,1200,,W,,S,,S,,W,,,,,
1830,11,18,1200,,W,,S,,S,,W,,,,,
1830,11,19,1200,,W,,S,,S,,W,,,,,
1830,11,20,1200,,W,,S,,S,,W,,,,,
1830,11,21,1200,,W,,S,,S,,W,,,,,
1830,11,22,1200,,W,,S,,S,,W,,,,,
1830,11,23,1200,,W,,S,,S,,W,,,,,
1830,11,24,1200,,W,,S,,S,,W,,,,,
1830,11,25,1200,,W,,S,,S,,W,,,,,
1830,11,26,1200,,W,,S,,S,,W,,,,,
1830,11,27,1200,57.30.45,W,,S,,S,,W,47.0,,48.0,29.50,Average barometer
1830,11,28,1200,54.31.45,W,,S,51.59,S,54.39,W,48.0,,,29.50,
1830,11,29,1200,,W,,S,52.38,S,51.00.45,W,48.0,,,29.25,
1830,11,30,1200,46.59.30,W,,S,52.38,S,47.23,W,47.0,,,28.80,Heavy Gales WNW
1830,12,1,1200,46.01,W,51.16,S,51.44,S,45.59,W,44.0,,40.0,29.20,
1830,12,2,1200,43.32.30,W,51.16,S,51.15,S,43.36,W,43.0,,40.0,29.50,
1830,12,3,1200,41.59.30,W,50.50,S,50.49,S,41.54,W,38.0,,38.0,29.20,
1830,12,4,1200,39.58,W,,S,50.17,S,39.52,W,38.0,,37.0,29.25,
1830,12,5,1200,38.46,W,,S,50.05,S,38.40,W,38.0,,42.0,29.50,
1830,12,6,1200,37.06,W,51.07,S,50.46,S,37.03,W,38.0,,40.0,29.30,
1830,12,7,1200,35.04,W,51.48,S,51.51,S,35.05,W,46.0,,41.0,29.50,
1830,12,8,1200,,W,,S,53.21,S,32.18,W,44.0,,,29.30,Foggy
1830,12,9,1200,,W,52.46,S,53.18,S,31.12,W,39.0,,35.0,29.40,
1830,12,10,1200,29.36,W,,S,53.02,S,29.14,W,38.0,,36.0,29.25,Strong Gales
1830,12,11,1200,28.36,W,53.31,S,53.33,S,28.14,W,37.0,,,,BAROMETER BROKEN
1830,12,12,1200,26.38,W,54.07,S,54.10,S,27.22,W,38.0,,34.0,,
1830,12,13,1200,,W,,S,55.07,S,26.15,W,36.0,,34.0,,Strong Gales
1830,12,14,1200,25.02.15,W,55.32,S,55.09,S,25.11,W,,,,,Thick Fog
1830,12,15,1200,24.33.45,W,56.26,S,56.36,S,25.00,W,36.0,,32.0,,
1830,12,16,1200,23.30.45,W,57.00,S,56.59,S,24.27,W,32.0,,33.0,,
1830,12,17,1200,23.30.45,W,57.52,S,57.52,S,24.27,W,34.0,,34.0,,
1830,12,18,1200,23.58.45,W,58.38,S,58.38,S,24.57,W,,,,,
1830,12,19,1200,25.11.45,W,58.20,S,58.20,S,26.10,W,34.0,,34.0,,
1830,12,20,1200,25.56.45,W,58.07,S,58.07,S,26.55,W,,,,,
1830,12,21,1200,26.41,W,58.21,S,58.17,S,26.13,W,35.0,,34.0,,Heavy Squally
1830,12,22,1200,,W,58.40,S,,S,,W,29.0,,31.0,,
1830,12,23,1200,25.45.30,W,58.52,S,58.50,S,25.43,W,30.0,,32.0,,
1830,12,24,1200,,W,,S,59.45,S,24.25,W,30.0,,32.0,,Hazy
1830,12,25,1200,23.25,W,60.18,S,,S,,W,,,,,Working through ???         Ice
1830,12,26,1200,24.14.45,W,,S,60.09,S,24.23,W,34.0,,32.0,,Field Ice
1830,12,27,1200,24.44,W,60.16,S,60.13,S,24.53,W,34.0,,32.0,,Field Ice
1830,12,28,1200,,W,59.58,S,60.00,S,24.53,W,34.0,,34.0,,Light Winds
1830,12,29,1200,24.22,W,59.11,S,59.22,S,23.55,W,34.0,,34.0,,At 1100 cleared Field Ice
1830,12,30,1200,26.57.45,W,,S,58.41,S,27.00,W,33.0,,34.0,,
1830,12,31,1200,,W,58.43,S,,S,,W,35.0,,34.0,,Calm
1831,1,1,1200,,W,,S,,S,,W,,,,,
1831,1,2,1200,,W,,S,57.59,S,25.40,W,34.0,,33.0,,Inummerable Penguins
1831,1,3,1200,23.52,W,58.11,S,58.00,S,23.31,W,35.0,,34.0,,Inummerable Penguins
1831,1,4,1200,23.14.30,W,58.18,S,58.13,S,22.36,W,37.0,,35.0,,Inummerable Penguins
1831,1,5,1200,21.30,W,59.09,S,59.05,S,21.52,W,37.0,,34.0,,Inummerable Penguins
1831,1,6,1200,20.21,W,59.04,S,59.05,S,20.51,W,34.0,,33.0,,
1831,1,7,1200,19.52,W,59.35,S,59.34,S,20.21,W,32.0,,32.0,,
1831,1,8,1200,18.54,W,59.25,S,59.26,S,20.07,W,34.0,,32.0,,
1831,1,9,1200,17.11,W,58.31,S,58.26,S,18.07,W,,,,,
1831,1,10,1200,17.11,W,,S,57.33,S,18.07,W,37.0,,34.0,,Strong Gales
1831,1,11,1200,13.32.00,W,57.17,S,57.21,S,14.28,W,37.0,,35.0,,
1831,1,12,1200,10.20.15,W,58.02,S,58.02,S,11.24,W,36.0,,34.0,,
1831,1,13,1200,10.02.15,W,,S,58.25,S,11.06,W,39.0,,34.0,,Calm
1831,1,14,1200,9.47.20,W,58.57,S,59.05,S,11.11,W,36.0,,33.0,,Field Ice
1831,1,15,1200,7.50,W,59.13,S,59.15,S,9.22,W,39.0,,34.0,,32 Large Ice Islands + Amongst the Ice
1831,1,16,1200,7.14.30,W,59.16,S,59.16,S,8.35,W,45.0,,34.0,,58 Large Icebergs
1831,1,17,1200,7.00,W,60.12,S,60.15,S,8.22,W,44.0,,36.0,,Very few Icebergs
1831,1,18,1200,4.36,W,61.02,S,61.16,S,6.05,W,35.0,,33.0,,Fresh Breezes
1831,1,19,1200,2.28,W,62.25,S,62.38,S,3.57,W,36.0,,35.0,,
1831,1,20,1200,00.15.15,W,64.34,S,65.02,S,1.42,W,36.0,,36.0,,Fresh Breezes
1831,1,21,1200,00.24.30,W,66.15,S,66.16,S,1.48,W,38.0,,36.0,,
1831,1,22,1200,1.02.30,E,,S,66.48,S,0.03,E,33.5,34.5,35.0,,AT=34.5 at 2400  Cloudy
1831,1,23,1200,3.31.30,E,67.42,S,67.39,S,2.29,E,31.0,31.0,35.0,,Cloudy + Wind changeable  AT=31 at 2400
1831,1,24,1200,6.33.30,E,67.40,S,67.38,S,5.31,E,33.0,32.0,34.5,,Strong Gales  AT=32 at 2400   Several Icebergs
1831,1,25,1200,8.28.45,E,67.57,S,68.07,S,7.59,E,34.5,30.0,35.0,,AT=30 at 1200  Snow Squally  Heavy Ice Berg?
1831,1,26,1200,,E,,S,68.08,S,9.14,E,33.0,33.0,34.0,,Strong Easterly Winds  AT=33 at 2400
1831,1,27,1200,10.07,E,68.01,S,67.59,S,9.26,E,31.0,,34.0,,Clusters of Ice Islands  Fresh Gales E to SE
1831,1,28,1200,9.26,E,68.32,S,68.23,S,8.45,E,30.0,29.0,32.0,,AT=29 at 2400   Strong Gales  Working along the edge of the Field Ice
1831,1,29,1200,10.43,E,69.03,S,68.54,S,10.02,E,30.0,,30.0,,Squally with Snow
1831,1,30,1200,12.10,E,69.13,S,69.04,S,11.29,E,31.5,31.0,31.0,,AT=31 at 2400
1831,1,31,1200,12.29,E,69.13,S,69.04,S,11.48,E,25.0,,29.0,,Calm   Water freezing at the surface 
1831,2,1,1200,12.22.45,E,68.51,S,68.51,S,12.50,E,31.0,25.0,33.0,,
1831,2,2,1200,13.09,E,,S,68.33,S,13.37,E,31.0,30.0,33.0,,Sightings of Land      ANTARCTICA
1831,2,3,1200,14.42.15,E,68.30,S,68.31,S,15.53,E,33.0,30.0,34.0,,
1831,2,4,1200,17.26.15,E,68.36,S,68.38,S,18.43,E,37.0,,35.0,,Fresh W Gale & High Seas
1831,2,5,1200,22.25.30,E,68.43,S,68.48,S,23.43,E,27.5,30.0,31.0,,Field Ice  Many snow birds
1831,2,6,1200,23.45.30,E,68.50,S,68.55,S,24.50,E,27.0,24.0,30.5,,Sea Temp at 250 fathoms 33
1831,2,7,1200,,E,67.58,S,68.07,S,25.47,E,33.0,,32.0,,Whales
1831,2,8,1200,27.07,E,67.12,S,67.23,S,28.44,E,35.0,32.0,32.5,,
1831,2,9,1200,,E,67.14,S,67.23,S,29.28,E,35.0,32.0,33.0,,
1831,2,10,1200,30.03.30,E,68.06,S,68.14,S,31.34,E,28.0,31.5,32.5,,Hazy  Field Ice
1831,2,11,1200,31.11.30,E,67.24,S,67.22,S,32.42,E,34.0,31.0,33.0,,Field Ice
1831,2,12,1200,31.38.15,E,66.57,S,66.45,S,33.22,E,32.0,32.0,33.5,,Field Ice
1831,2,13,1200,34.28.15,E,,S,66.32,S,36.12,E,31.0,32.0,,,Saw many blue Petrels
1831,2,14,1200,36.57,E,66.56,S,66.54,S,38.05,E,38.0,31.0,34.0,,Sent boats for Ice  Saw a seal on the Ice
1831,2,15,1200,38.03.30,E,,S,67.08,S,39.11,E,29.0,30.0,,,Strong ESE winds
1831,2,16,1200,37.17,E,,S,67.00,S,38.25,E,,,,,Some broken ice about us     Many ice islands in sight  Heavy Gale 
1831,2,17,1200,36.57,E,,S,66.44,S,38.05,E,,31.5,30.0,,Heavy Sea
1831,2,18,1200,36.38.45,E,67.50,S,67.29,S,38.38,E,36.0,31.5,,,Solid field Ice several seals seen
1831,2,19,1200,,E,67.43,S,67.23,S,39.21,E,29.0,29.0,,,
1831,2,20,1200,38.45.45,E,67.12,S,66.55,S,41.15,E,31.0,27.5,,,Crossed Captain Cook's track in 1773 Field Ice being in the same position as in that year
1831,2,21,1200,40.14,E,66.53,S,66.38,S,43.17,E,32.0,30.0,32.0,,
1831,2,22,1200,41.10,E,66.46,S,66.34,S,44.22,E,32.0,30.0,33.0,,
1831,2,23,1200,,E,66.22,S,66.07,S,45.01,E,29.0,29.0,32.0,,Seal no ice   Aurora Australis
1831,2,24,1200,43.54.15,E,66.08,S,65.57,S,47.24,E,30.0,29.0,,,Snow and Squally
1831,2,25,1200,45.17,E,66.29,S,66.15,S,49.14,E,29.0,29.0,30.0,,Shot a young Elephant Seal
1831,2,26,1200,,E,65.57,S,65.45,S,50.19,E,27.0,30.0,30.0,,
1831,2,27,1200,,E,,S,65.34,S,51.33,E,28.0,29.5,30.0,,Moderate with heavy easterly sea    Much ice    Many small birds about
1831,2,28,1200,47.20.30,E,65.58,S,65.47,S,51.50,E,29.0,31.0,30.0,,
1831,3,1,1200,48.37.30,E,66.08,S,65.57,S,53.07,E,29.0,30.0,,,Saw land to the southward
1831,3,2,1200,48.06.30,E,66.07,S,65.53,S,53.31,E,30.0,33.0,,,Endeavouring to work through the ice
1831,3,3,1200,,E,65.59,S,65.33,S,53.48,E,22.5,29.0,30.0,,Endeavouring to work through the ice
1831,3,4,1200,49.29,E,65.42,S,65.21,S,54.56,E,24.0,26.5,,,Endeavouring to work through the ice
1831,3,5,1200,49.27,E,65.02,S,64.41,S,54.54,E,,,,,Squally    Most severe gale
1831,3,6,1200,48.35,E,64.34,S,64.13,S,54.02,E,,,,,Most severe gale    Hurricane from the SE
1831,3,7,1200,47.43,E,64.06,S,63.45,S,47.43,E,,,,,Most severe gale
1831,3,8,1200,47.00,E,63.49,S,63.25,S,52.56,E,29.0,33.0,32.0,,Most severe gale
1831,3,9,1200,49.03.15,E,64.23,S,64.01,S,54.19,E,33.5,35.0,,,Strong gales with intervals of calm and squalls heavy SE sea much snow and sleet
1831,3,10,1200,48.44,E,64.11,S,63.49,S,54.00,E,,,,,Strong gales with intervals of calm and squalls heavy SE sea much snow and sleet
1831,3,11,1200,48.23,E,63.49,S,63.27,S,53.39,E,30.0,31.0,32.0,,Strong gales with intervals of calm and squalls heavy SE sea much snow and sleet
1831,3,12,1200,48.28,E,63.55,S,63.34,S,53.44,E,,,,,Strong gales with intervals of calm and squalls heavy SE sea much snow and sleet
1831,3,13,1200,48.16,E,64.11,S,63.52,S,53.27,E,,,,,Strong gales with intervals of calm and squalls heavy SE sea much snow and sleet
1831,3,14,1200,48.26,E,64.34,S,64.19,S,53.37,E,,,,,Strong gales with intervals of calm and squalls heavy SE sea much snow and sleet
1831,3,15,1200,48.45,E,64.43,S,64.31,S,53.56,E,25.0,25.0,30.0,,
1831,3,16,1200,49.27,E,65.16,S,65.04,S,54.38,E,24.0,24.5,,,Fresh gale from SE
1831,3,17,1200,49.44,E,65.34,S,65.24,S,54.55,E,21.5,23.0,29.0,,Made land 1800 Field Ice
1831,3,18,1200,48.59,E,65.08,S,64.58,S,54.10,E,23.0,24.0,30.0,,Vessel completely covered with Ice
1831,3,19,1200,49.44,E,64.06,S,63.56,S,54.55,E,25.0,28.0,,,Vessel completely covered with Ice
1831,3,20,1200,49.20,E,63.17,S,63.07,S,54.35,E,27.0,32.0,,,Vessel completely covered with Ice   Fresh gales
1831,3,21,1200,48.09,E,62.20,S,62.10,S,53.58,E,28.0,32.0,,,Vessel completely covered with Ice
1831,3,22,1200,49.30,E,62.55,S,62.45,S,55.19,E,,28.0,,,Vessel completely covered with Ice   Strong WNW thick with snow
1831,3,23,1200,52.37,E,62.42,S,62.32,S,58.26,E,29.0,32.0,,,Vessel completely covered with Ice
1831,3,24,1200,52.24,E,62.26,S,62.16,S,58.13,E,28.0,32.0,,,Snow and Hazy  Strong gales from SE
1831,3,25,1200,53.20,E,62.00,S,61.50,S,59.09,E,,26.0,,,Hard gales SSE all night
1831,3,26,1200,53.32,E,61.27,S,61.17,S,59.21,E,,34.0,,,Moderate SSW Fresh Gales SE
1831,3,27,1200,53.57,E,60.51,S,60.41,S,59.46,E,30.0,,34.0,,Strong SE snow ……..   Saw several Icebergs
1831,3,28,1200,55.17,E,60.43,S,60.33,S,61.06,E,34.0,,,,Fresh gales  Saw several Icebergs
1831,3,29,1200,56.38,E,60.44,S,60.34,S,62.27,E,37.0,,,,Saw several Icebergs
1831,3,30,1200,58.44,E,61.00,S,60.50,S,64.33,E,34.5,,34.0,,Fresh gales from NE to NW with much snow   Saw several Icebergs
1831,3,31,1200,61.28,E,59.50,S,60.45,S,66.35,E,35.0,,,,Fresh gales from NE to NW with much snow   Saw several Icebergs
1831,4,1,1200,63.24,E,60.38,S,60.36,S,68.15,E,34.5,,,,Add 2.5 degrees to Longitude      Saw several Icebergs  Moderate NWly much snow
1831,4,2,1200,64.47,E,61.16,S,61.15,S,69.38,E,33.5,,,,Aurora Australis very brilliant      Moderate NWly much snow
1831,4,3,1200,66.24,E,62.12,S,62.08,S,71.15,E,33.5,,34.0,,Aurora Australis very brilliant   Moderate NWly much snow
1831,4,4,1200,68.05,E,62.23,S,62.24,S,72.56,E,31.0,,,,Aurora Australis very brilliant
1831,4,5,1200,68.34,E,62.19,S,62.19,S,73.25,E,28.0,,,,Aurora Australis almost every night   Heavy Gales SW with snow and thick ice  Saw 2 elephant seals?
1831,4,6,1200,69.59,E,,S,62.10,S,74.50,E,27.0,24.0,33.0,,Aurora Australis almost every night   Heavy Gales SW with snow and thick ice
1831,4,7,1200,71.34,E,,S,61.39,S,76.25,E,32.0,,,,Aurora Australis almost every night    Moderate NE  Thick ice
1831,4,8,1200,75.58,E,60.56,S,61.11,S,78.24,E,35.5,,36.0,,Aurora Australis almost every night     Nly squalls with snow and sleet
1831,4,9,1200,76.49,E,,S,60.26,S,79.15,E,34.0,,,,Aurora Australis almost every night      Heavy sea
1831,4,10,1200,78.32,E,,S,60.13,S,80.58,E,34.0,,36.0,,Aurora Australis almost every night   Northerly gales with thick ice
1831,4,11,1200,79.44,E,,S,59.29,S,82.10,E,35.0,,,,Aurora Australis almost every night
1831,4,12,1200,80.48,E,58.21,S,59.02,S,83.14,E,37.0,,,,Aurora Australis almost every night
1831,4,13,1200,83.40.45,E,57.12,S,57.14,S,85.32,E,35.0,36.0,36.0,,Squally heavy gales 
1831,4,14,1200,85.41.45,E,56.32,S,56.35,S,87.33,E,37.0,,,,Squally  Aurora Australis   Snow and hail in squalls   1 ice island
1831,4,15,1200,87.39.45,E,55.58,S,56.07,S,89.31,E,37.0,,,,Aurora Australis 
1831,4,16,1200,90.03.45,E,54.49,S,54.55,S,91.55,E,30.0,,,,Aurora Australis   Very few birds
1831,4,17,1200,92.05.45,E,,S,54.14,S,93.57,E,38.0,,,,
1831,4,18,1200,93.52.45,E,,S,54.06,S,95.45,E,40.0,,,,"Strong windy from W to N with snow, rain and thick ice"
1831,4,19,1200,96.22.45,E,,S,54.06,S,98.14,E,40.0,,,,"Strong windy from W to N with snow, rain and thick ice"
1831,4,20,1200,98.19.45,E,,S,54.06,S,100.11,E,40.0,,,,"Strong windy from W to N with snow, rain and thick ice"
1831,4,21,1200,101.15.45,E,,S,54.10,S,103.07,E,38.0,,,,"Strong windy from W to N with snow, rain and thick ice"
1831,4,22,1200,104.32.45,E,54.57,S,54.10,S,106.24,E,,39.0,,,Chr  108.42.45   Is this value in the time between the 22nd and 23rd?
1831,4,23,1200,111.33.45,E,54.47,S,54.47,S,109.15,E,38.0,,,,Strong gales
1831,4,24,1200,112.18.45,E,,S,55.17,S,109.50,E,37.5,,,,Strong gales with thick weather
1831,4,25,1200,114.06.45,E,55.34,S,55.26,S,111.38,E,38.0,,,,
1831,4,26,1200,116.22,E,54.39,S,54.26,S,113.54,E,41.0,,,,Strong northerly
1831,4,27,1200,118.21,E,,S,53.40,S,115.52,E,40.0,,,,Some kelp
1831,4,28,1200,119.12,E,,S,53.23,S,116.43,E,41.0,,,,Saw some penguins
1831,4,29,1200,120.52,E,,S,53.23,S,118.29,E,38.0,,,,Kelp Rainy
1831,4,30,1200,124.12,E,,S,52.33,S,121.43,E,38.0,36.0,,,Hard gales
1831,5,1,1200,126.33,E,53.38,S,51.36,S,124.04,E,38.0,,,,
1831,5,2,1200,129.09,E,51.53,S,51.54,S,126.40,E,40.0,,,,NNW squally. Chr 2 at noon 134.40 E
1831,5,3,1200,137.05,E,50.03,S,50.03,S,129.05,E,41.0,,,,Strong Wly hail and squally
1831,5,4,1200,139.55,E,48.40,S,,S,131.55,E,40.0,,,,Chr 2  139.47 E
1831,5,5,1200,141.30,E,46.35,S,,S,133.48,E,40.0,,,,Strong SWly
1831,5,6,1200,144.12.30,E,44.36,S,,S,136.21,E,48.0,,,,"Gales with high running swell.   Saw land, Storm Bay"
1831,5,7,1200,144.58,E,43.47,S,,S,,E,,,,,Noon land - Van Dieman’s Land and Hobart.   Chr 2 nearly 4 degrees to the westward. 147.34 E
1831,5,8,1200,,E,,S,,S,,E,,,,,
1831,5,9,1200,,E,,S,,S,,E,,,,,
1831,5,10,1200,,E,,S,,S,,E,,,,,
1831,5,11,1200,,E,,S,,S,,E,,,,,
1831,5,12,1200,,E,,S,,S,,E,,,,,
1831,5,13,1200,,E,,S,,S,,E,,,,,
1831,5,14,1200,,E,,S,,S,,E,,,,,
1831,5,15,1200,,E,,S,,S,,E,,,,,
1831,5,16,1200,,E,,S,,S,,E,,,,,
1831,5,17,1200,,E,,S,,S,,E,,,,,
1831,5,18,1200,,E,,S,,S,,E,,,,,
1831,5,19,1200,,E,,S,,S,,E,,,,,
