1914	12	26	2000					30.150	57.1	30.074	46.6	46.4					44.6							
1914	12	26	2200					30.150	58.7		46.4	46.0				48.8	45.1							
1914	12	26	2400					30.150	55.9		46.6	46.2				48.2	45.0							
1914	12	27	200	49.28	S	149.59	E	30.115	51.4		46.5	46.4				48.3	45.0							
1914	12	27	400					30.140	54.0		45.5	45.4				48.4	44.4							
1914	12	27	600					30.160	55.1		45.0	44.9					44.4							
1914	12	27	800					30.180	59.9	30.095	45.0	44.9				47.0	43.8							
1914	12	27	1000					30.180	58.7		45.0	44.9				45.0	43.8							
1914	12	27	1200					30.130	54.1		45.0	44.9				45.0	44.2							
1914	12	27	1400					30.115	53.8		46.0	45.5			46.0	46.5	44.8							
1914	12	27	1600					30.090	52.0		46.5	45.2			45.7	47.5	45.0							
1914	12	27	1800					30.140	52.0		47.5	46.0			47.5	47.0	45.5							
1914	12	27	2000					30.076	55.0	30.065	49.5	48.1			47.0	49.1	46.4							
1914	12	27	2200					30.055	57.5		50.0	46.1			48.3		47.9							
1914	12	27	2400					30.038	56.0		50.6	46.9			47.5	51.8	48.0							
1914	12	28	200	51.24	S	153.28.30	E				50.7	46.5												
1914	12	28	400								50.4	46.6			47.0									
1914	12	28	600												46.5									
1914	12	28	800												45.5									
1914	12	28	1000												45.0									
1914	12	28	1200												45.0									
1914	12	28	1400					29.920	51.5		50.0	48.5			45.0	50.5	48.2							
1914	12	28	1600					29.750	48.0		45.5	44.4			45.0	50.2	44.5							
1914	12	28	1800												45.0									
1914	12	28	2000					29.622	47.2	29.573	45.9	45.2			45.0	48.2	44.0							
1914	12	28	2200								45.5	44.9			44.0	47.3	44.5							
1914	12	28	2400					29.534	48.0		45.2	45.0			44.0	46.9	43.1							
1914	12	29	200	53.23	S	156.48	E	29.485	49.4		46.2	45.0			44.0	46.3	44.3							
1914	12	29	400					29.470	55.0		44.5	43.7			42.0	47.0	43.8							
1914	12	29	600					29.500	59.3		43.0	42.5			43.5	44.0	42.5							
1914	12	29	800					29.531	59.4		42.0	40.3			41.0	46.1	41.7							
1914	12	29	1000					29.590	58.0		41.2	39.2				44.8	40.2							
1914	12	29	1200					29.570	54.8		41.0	39.0				43.5	39.5							
1914	12	29	1400					29.580	54.5		40.0	38.0				42.0	37.0							
1914	12	29	1600					29.590	54.0		41.9	39.0				42.0	32.5							
1914	12	29	1800					29.651	54.0		41.0	38.1	77.0			44.0	39.1							
1914	12	29	2000					29.705	57.0		42.2	39.8	72.0			44.0	38.7							
1914	12	29	2200					29.740	56.0		42.1	41.5	96.0			43.1	42.1							
1914	12	29	2400					29.780	57.5		42.3	41.9	97.0			44.1	42.1							
1914	12	30	200					29.795	58.8		42.1	42.0				43.0	42.1							
1914	12	30	400					29.815	60.0		43.0	42.3				44.0	42.3							
1914	12	30	600					29.835	59.5		42.5	42.0				43.0	43.0							
1914	12	30	800					29.850	59.0		43.5	42.0				42.6	42.0							
1914	12	30	1000																					
1914	12	30	1200																					
1914	12	30	1400																					
1914	12	30	1600																					
1914	12	30	1800					29.772	56.0		43.0	42.4			41.3									
1914	12	30	2000					29.719	55.4		43.0	39.8				44.5	41.5							
1914	12	30	2200					29.780	53.0		43.1	42.0				44.5	44.1							
1914	12	30	2400					29.790	53.5		43.8	42.0				64.0	40.1							
1914	12	31	200	55.01	S	159.01	E	29.850	58.2		43.9	42.3				65.0	35.5							
1914	12	31	400					29.975	61.0		41.5	40.4	90.0											
1914	12	31	600					29.927	61.0		41.8	40.6	89.0											
1914	12	31	800					29.965	60.0		40.4	39.8	96.0											
1914	12	31	1000					29.982	58.4		39.3	38.4	91.0		40.0									
1914	12	31	1200					29.985	57.6		38.7	37.7	90.0		39.8	42.0	37.5							
1914	12	31	1400					29.920	56.0		41.0	40.4	91.0		39.5	41.5	40.5							
1914	12	31	1600					29.940	55.0		42.0	41.0	91.0		39.5	59.0	41.0							
1914	12	31	1800					29.840	51.0		42.0	41.9	99.0		37.8									
1914	12	31	2000												37.5	62.6	41.5							
1914	12	31	2200					29.800	53.0		41.3	41.0	98.0		37.3	60.0	41.1							
1914	12	31	2400					29.780	56.2		40.5	40.2	98.0		38.0		39.5							
1915	1	1	200	56.48	S	162.42	E	29.720	55.1		40.3	40.0	98.0		38.0									
1915	1	1	400					29.689	55.0		40.1	39.7	97.0		38.0									
1915	1	1	600					29.661	55.5		40.0	39.3	93.0											
1915	1	1	800					29.630	54.6	29.560	40.1	39.7	97.0		39.0									
1915	1	1	1000					29.591	54.0		40.0	39.7	98.0		38.5									
1915	1	1	1200					29.575	53.4		39.0	38.5			38.0	40.0	34.5							
1915	1	1	1400					29.551	52.0		38.0	37.0			38.0									
1915	1	1	1600					29.530	51.0		38.0	36.0			38.0									
1915	1	1	1800					29.550	50.0		38.1	37.0												
1915	1	1	2000					29.520	51.0		38.0	37.0			38.5									
1915	1	1	2200					29.525	52.5		38.0	36.5												
1915	1	1	2400					29.495	52.9		37.0	35.6			39.0									
1915	1	2	200					29.480	51.8		37.1	35.3			38.8									
1915	1	2	400					29.470	51.5		37.5	35.3			38.5									
1915	1	2	600					29.484	51.0		37.3	35.2			37.3									
1915	1	2	800					29.470	54.9		36.0	35.2			36.0									
1915	1	2	1000					29.455	49.4		34.1	33.9			36.0									
1915	1	2	1200					29.465	47.6		34.0	33.9			36.0									
1915	1	2	1400					29.450	46.5		34.0	33.9			36.0									
1915	1	2	1600					29.475	45.0		33.7	33.5			36.0									
1915	1	2	1800					29.473	45.0		34.5	34.0			35.0									
1915	1	2	2000												36.0									
1915	1	2	2200					29.430	46.0		33.3	34.3			36.0									
1915	1	2	2400					29.425	45.4		35.0	35.0			36.0									
1915	1	3	200	61.36	S	169.45	E	29.400	45.2		34.0	34.0			35.7									
1915	1	3	400					29.390	46.0		33.0	33.0			36.0									
1915	1	3	600					29.350	44.5		32.2	32.6			35.0									
1915	1	3	800					29.252	44.3		32.4	32.2			34.2									
1915	1	3	1000					29.257	43.3		32.1	31.8			33.2									
1915	1	3	1200					29.263	43.2		32.1	31.8			31.5									
1915	1	3	1400					29.275	43.5		32.0	31.5			31.5									
1915	1	3	1600					29.250	43.5		33.0	32.0			31.5									
1915	1	3	1800					29.275	44.0		31.0	30.0			31.5									
1915	1	3	2000																					
1915	1	3	2200					29.300	45.0		30.0	28.6			31.0									
1915	1	3	2400					29.330	43.8		30.0	29.0			30.5									
1915	1	4	200	64.17	S	171.48	E	29.370	43.0		30.3	29.5												
1915	1	4	400					29.404	45.0		30.6	28.9												
1915	1	4	600					29.503	46.1		30.0	28.9												
1915	1	4	800					29.540	44.5		29.9	28.7												
1915	1	4	1000					29.539	45.0		28.0	26.8												
1915	1	4	1200					29.494	43.3		29.0	27.5												
1915	1	4	1400					29.395	42.5		29.0	29.5												
1915	1	4	1600					29.265	42.0															
1915	1	4	1800					29.264	43.0		31.0	30.5												
1915	1	4	2000					29.240	42.0		31.0	30.0												
1915	1	4	2200					29.000	43.0		31.0	31.0												
1915	1	4	2400					28.940	43.2		30.0	30.0												
1915	1	5	200	66.42	S	174.53	E	28.893	42.7		29.8	29.8												
1915	1	5	400					28.856	43.2		31.0	30.1												
1915	1	5	600					28.867	44.1		30.1	30.0												
1915	1	5	800					28.964	54.7		29.3	29.0												
1915	1	5	1000					29.023	59.7		29.0	28.3	92.0											
1915	1	5	1200					29.031	56.3		28.0	27.1	89.0											
1915	1	5	1400					29.050	50.0		29.5	27.0												
1915	1	5	1600					29.051	48.5		29.0	26.5												
1915	1	5	1800					29.053	46.5		22.0	22.5												
1915	1	5	2000																					
1915	1	5	2200					29.097	48.5		29.2	27.8												
1915	1	5	2400					29.130	51.7		29.6	28.0												
1915	1	6	200					29.140	50.2		28.3	27.4												
1915	1	6	400					29.160	53.3		29.0	27.8												
1915	1	6	600					29.160	56.2		27.9	26.3												
1915	1	6	800					29.170	57.1		28.5	27.5												
1915	1	6	1000					29.166	57.4		28.8	27.0												
1915	1	6	1200					29.153	57.4		28.2	27.2												
1915	1	6	1400					29.151	56.0		28.0	26.5												
1915	1	6	1600					29.150	57.0		27.0	26.0												
1915	1	6	1800					29.150			26.5	26.0												
1915	1	6	2000					29.156	54.5		27.2	26.2												
1915	1	6	2200					29.150	56.7		28.0	27.1												
1915	1	6	2400					29.150	57.5		28.0	27.4												
1915	1	7	200					29.150	69.0		28.9	27.0												
1915	1	7	400					29.150	60.3		28.5	27.0												
1915	1	7	600					29.161	61.3		29.0	27.9												
1915	1	7	800					29.155	60.0		28.9	27.8												
1915	1	7	1000					29.149	60.0		29.2	28.7												
1915	1	7	1200					29.160	60.5		30.5	30.0												
1915	1	7	1400					29.140	60.0		32.0	31.0												
1915	1	7	1600					29.125	59.5		32.0	31.2												
1915	1	7	1800					29.134	62.0		32.0	31.0												
1915	1	7	2000					29.122	59.8		32.0	30.0												
1915	1	7	2200					29.135	63.8		32.0	31.0												
1915	1	7	2400					29.138	63.2		33.0	31.0												
1915	1	8	200					29.131	62.5		32.7	31.6												
1915	1	8	400					29.125	63.6		33.0	31.9												
1915	1	8	600					29.115	63.8		33.0	30.5												
1915	1	8	800					29.110	62.8		33.0	30.5												
1915	1	8	1000					29.110	62.9		32.9	30.9												
1915	1	8	1200					29.104	62.5		32.1	31.7												
1915	1	8	1400					29.100	61.5		32.0	31.5												
1915	1	8	1600					29.085	61.5		31.0	31.0												
1915	1	8	1800					29.090	46.0		30.0	30.5												
1915	1	8	2000					29.076	60.0		29.9	28.7												
1915	1	8	2200					29.085	59.0		30.0	29.0												
1915	1	8	2400					29.095	59.0		30.0	28.7												
1915	1	9	200					29.095	58.6		30.0	29.0												
1915	1	9	400					29.095	58.4		25.4	26.0												
1915	1	9	600					29.095	56.0		21.0	21.5												
1915	1	9	800					29.096	52.5		21.0	20.8												
1915	1	9	1000					29.100	52.7		28.0	28.0												
1915	1	9	1200					29.110	55.6		28.5	27.5												
1915	1	9	1400					29.100	56.0		30.5	30.0						In pack ice						
1915	1	9	1600																					
1915	1	9	1800																					
1915	1	9	2000					29.120	55.0		28.2	27.7												
1915	1	9	2200					29.135	55.8		30.3	31.5												
1915	1	9	2400					29.140	56.6		39.0	35.0												
1915	1	10	200					29.145	59.2		33.5	34.5												
1915	1	10	400					29.170	60.0		33.5	32.0												
1915	1	10	600					29.151	58.6		30.0	30.0												
1915	1	10	800					29.160	56.8		31.2	30.0												
1915	1	10	1000					29.166	56.5		28.9	29.5												
1915	1	10	1200					29.190	55.0		27.5	28.1												
1915	1	10	1400					29.185	53.0		27.9	28.0												
1915	1	10	1600					29.190	52.0		27.0	27.3												
1915	1	10	1800					29.230	51.5		26.0	22.0												
1915	1	10	2000					29.253	50.0		25.5	22.0												
1915	1	10	2200					29.230	49.4		21.0	21.3												
1915	1	10	2400					29.251	49.0		26.6	27.0												
1915	1	11	200					29.275	49.3		26.5	26.5												
1915	1	11	400					29.295	49.4		26.6	26.6												
1915	1	11	600					29.280	48.8		29.0	28.0												
1915	1	11	800					29.300	49.0		28.0	27.8												
1915	1	11	1000					29.305	50.6		29.6	29.5												
1915	1	11	1200					29.302	51.9		29.0	29.4												
1915	1	11	1400					29.310	52.0		29.8	29.8												
1915	1	11	1600					29.320	52.0		30.0	29.9												
1915	1	11	1800					29.350	53.5		31.5	31.0												
1915	1	11	2000					29.350	53.0		32.5	32.0												
1915	1	11	2200					29.340	52.8		34.0	33.8												
1915	1	11	2400					29.350	54.5		37.7	36.9												
1915	1	12	200					29.350	53.0		32.2	32.6												
1915	1	12	400					29.360	55.2		33.0	32.8												
1915	1	12	600					29.365	55.0		39.0	37.5												
1915	1	12	800					29.365	53.2		32.7	31.3												
1915	1	12	1000					29.366	51.6		29.4	30.0												
1915	1	12	1200					29.380	53.0		28.7	29.0												
1915	1	12	1400					29.375	52.2		29.2	30.0												
1915	1	12	1600					29.380	53.5		31.0	30.5												
1915	1	12	1800					29.393	50.0		30.0	30.0												
1915	1	12	2000					29.383	47.0		30.0	30.0				31.0	28.2							
1915	1	12	2200					29.365	47.6		27.9	28.1				29.1	24.5							
1915	1	12	2400					29.350	46.0		29.0	28.4				29.0	24.0							
1915	1	13	200					29.350	48.8		28.5	28.0				32.3	28.6							
1915	1	13	400					29.331	45.5		30.6	30.0				32.5	30.5							
1915	1	13	600					29.310	43.1		31.0	30.2				32.5	28.6							
1915	1	13	800					29.317	45.4		29.8	29.6				32.4	28.7							
1915	1	13	1000					29.324	48.7		28.1	28.0				29.5	23.6							
1915	1	13	1200					29.307	55.3		23.0	22.1				26.0	25.5							
1915	1	13	1400					29.300	51.0		22.5	22.0				30.0	27.5							
1915	1	13	1600					29.290	50.5		25.0	26.0				27.0	31.0							
1915	1	13	1800					29.293	53.0		29.0	29.0				27.5	31.5							
1915	1	13	2000					29.293	56.5		27.5	27.0												
1915	1	13	2200					29.250	55.0		28.5	28.5				26.6	21.0							
1915	1	13	2400					29.240	54.5		30.9	31.0												
1915	1	14	200					29.238	53.5		28.6	29.3				22.9	21.1							
1915	1	14	400					29.235	52.8		27.0	28.1				23.9	22.0							
1915	1	14	600					29.222	52.0		27.0	27.5				24.1	22.5							
1915	1	14	800					29.206	50.1		26.5	26.3				23.8	21.9							
1915	1	14	1000					29.204	46.7		24.0	23.7				23.8	22.2							
1915	1	14	1200								23.2	23.2												
1915	1	14	1400													23.7	22.6							
1915	1	14	1600					29.200	35.0		23.0	22.5				23.6	22.7							
1915	1	14	2000					29.260	34.0		22.0	21.2												
1915	1	14	2200					29.200	38.6		22.2	22.6												
1915	1	14	2400					29.240	42.4		22.6	22.7				24.6	22.7							
1915	1	15	200					29.250	46.4		23.4	23.5				24.8	22.7							
1915	1	15	400					29.250	46.2		23.0	23.0				25.6	23.0							
1915	1	15	600					29.262	50.8		23.5	22.8				26.6	23.1							
1915	1	15	800					29.280	49.7		23.0	23.1												
1915	1	15	1000					29.278	47.0		23.6	23.8												
1915	1	15	1200					29.295	55.1		23.7	23.7												
1915	1	15	1400					29.320	57.5		29.5	29.0												
1915	1	15	1600					29.310	56.0		28.5	28.5				28.4	26.6							
1915	1	15	1800													27.7	25.2							
1915	1	15	2000					29.290	51.5		20.5	20.5												
1915	1	15	2200																					
1915	1	15	2400																					
1915	1	16	200																					
1915	1	16	400																					
1915	1	16	600																					
1915	1	16	800																					
1915	1	16	1000																					
1915	1	16	1200																					
1915	1	16	1400																					
1915	1	16	1600																					
1915	1	16	1800																					
1915	1	16	2000																					
1915	1	16	2200																					
1915	1	16	2400																					
1915	1	17	200																					
1915	1	17	400													26.2	25.1							
1915	1	17	600					29.670	50.8		23.8	23.8												
1915	1	17	800													26.4	23.6							
1915	1	17	1000					29.722	48.0		22.0	22.8				24.7	23.0							
1915	1	17	1200					29.740	52.0		24.6	23.5				27.0	23.5							
1915	1	17	1400					29.770	55.0		24.0	22.0				25.3	24.1							
1915	1	17	1600					29.800	60.0		24.7	24.0				27.1	26.1							
1915	1	17	1800					29.830	56.8		25.2	25.0												
1915	1	17	2000													27.0	23.5							
1915	1	17	2200					29.960	49.5		25.0	23.9				25.7	23.3							
1915	1	17	2400					29.900	52.6		23.8	23.8				25.5	22.9							
1915	1	18	200					29.851	54.0		23.6	23.4				26.1	24.8							
1915	1	18	400					29.880	60.1		22.8	22.8												
1915	1	18	600																					
1915	1	18	800													30.1	21.6							
1915	1	18	1000					29.840	45.0		30.0	28.0												
1915	1	18	1200													32.0	21.0							
1915	1	18	1400					29.765	40.5		29.0	28.8				31.5	31.3							
1915	1	18	1600					29.715	35.4		30.8	30.0				32.0	32.3							
1915	1	18	1800					29.685	40.2		31.0	30.4				32.0	32.1							
1915	1	18	2000					29.670	41.0		32.0	31.6				32.8	22.7							
1915	1	18	2200					29.610	43.1		32.0	31.5				32.0	22.6							
1915	1	18	2400					29.610	45.0		31.0	31.5				37.4								
1915	1	19	200					29.550	46.7		35.0	34.5												
1915	1	19	400					29.540																
1915	1	19	600													32.5	30.5							
1915	1	19	800					29.495	55.0		29.0	30.0				32.0	22.0							
1915	1	19	1000					29.475	64.0		24.5	24.0												
1915	1	19	1200																					
1915	1	19	1400													20.5	7.0							
1915	1	19	1600					29.375	36.5		7.5	7.0												
1915	1	19	1800													11.5	7.5							
1915	1	19	2000					29.400	39.0		8.6	9.0				9.5	9.9	Blizzard raging						
1915	1	19	2200					29.370	40.3		10.1	10.2				10.8	11.5	Blizzard raging						
1915	1	19	2400					29.400	39.8		11.2	11.0				12.0	12.0	Blizzard raging						
1915	1	20	200					29.400	33.1		12.2	12.0				12.8	14.1	Blizzard raging						
1915	1	20	400					29.430	48.0		14.0	13.2				13.9	13.0	Blizzard raging						
1915	1	20	600					29.465	53.0		12.0	11.8				12.7	13.0							
1915	1	20	800					29.475	52.2		12.5	12.5				13.4	12.5							
1915	1	20	1000					29.480	56.3		12.0	11.9				15.0	13.0							
1915	1	20	1200					29.500	55.8		14.0	13.9				17.5	14.5							
1915	1	20	1400					29.480	49.0		17.2	17.0				14.7	10.5							
1915	1	20	1600					29.450	47.6		15.4	15.6				22.4	13.0							
1915	1	20	1800					29.420	42.0		21.6	21.2				24.0	19.5							
1915	1	20	2000					29.360	38.0		24.0	23.9				28.1	20.6							
1915	1	20	2200					29.335	36.2		29.8	28.0				31.1	23.0							
1915	1	20	2400					29.310	36.4		30.0	28.6				33.0	28.0							
1915	1	21	200					29.300	36.6		32.2	31.1				35.0	28.5							
1915	1	21	400					29.300	43.0		35.0	34.9				39.3	28.5							
1915	1	21	600					29.300	46.0		28.8	29.4				32.4	23.7							
1915	1	21	800					29.291	46.3		24.8	26.9				27.1	20.6							
1915	1	21	1000					29.295	47.8		26.2	25.7				30.0	20.8							
1915	1	21	1200					29.295	46.0		27.1	26.3				30.0	20.5							
1915	1	21	1400					29.305	41.0		26.0	27.5				27.2	20.1							
1915	1	21	1600					29.300	45.0		24.4	24.1				28.3	22.3							
1915	1	21	1800					29.300	44.5		28.0	27.2												
1915	1	21	2000													29.0	17.6							
1915	1	21	2200					29.300	45.2		20.1	21.0				23.1	18.1							
1915	1	21	2400					29.300	47.7		20.2	20.2				21.8	17.2							
1915	1	22	200					29.295	50.3		18.6	18.7				22.1	15.1							
1915	1	22	400					29.295	52.6		17.2	17.5				19.6	17.0							
1915	1	22	600					29.275	48.8		18.0	19.6												
1915	1	22	800																					
1915	1	22	1000													18.0	6.5							
1915	1	22	1200					29.250			12.0	11.0												
1915	1	22	1400																					
1915	1	22	1600																					
1915	1	22	1800													20.0	14.5							
1915	1	22	2000					29.280	48.0		17.0	17.8				25.0	15.5							
1915	1	22	2200					29.310	50.0		23.9	24.5												
1915	1	22	2400																					
1915	1	23	200													29.1	29.9							
1915	1	23	400					29.350	53.0		28.8	28.7				26.0	21.1							
1915	1	23	600					29.360	52.0		26.1	26.0												
1915	1	23	800													29.6	20.1							
1915	1	23	1000					29.406	56.0		22.3	22.6				25.5	20.0							
1915	1	23	1200					29.445	57.0		24.9	25.0				25.2	20.0							
1915	1	23	1400					29.445	54.0		26.0	26.0				25.3	14.9							
1915	1	23	1600					29.470	53.6		17.0	17.0				21.3	14.5							
1915	1	23	1800					29.465	53.0		23.1	23.3				24.8	15.9							
1915	1	23	2000					29.490	50.7		20.6	21.0				29.8	16.0							
1915	1	23	2200					29.500	54.0		25.0	26.2				31.0	23.0							
1915	1	23	2400					29.500	54.3		28.5	27.6												
1915	1	24	200													33.0	26.7							
1915	1	24	400					29.481	48.2		31.3	30.3				33.4	28.7							
1915	1	24	600					29.449	43.8		31.3	30.4				33.8	28.7							
1915	1	24	800					29.451	46.5		31.0	31.0				33.8	28.5							
1915	1	24	1000					29.439	40.5		51.0	30.2				32.0	28.5							
1915	1	24	1200					29.410	40.0		31.0	30.0				32.0	27.5							
1915	1	24	1400					29.425	40.0		31.0	30.1				31.5	27.5							
1915	1	24	1600					29.390	43.0		30.5	30.0				31.8	26.7							
1915	1	24	1800					29.410	40.2		30.6	32.5				32.5	30.5							
1915	1	24	2000					29.405	45.0		28.0	29.2				30.0	30.5							
1915	1	24	2200					29.310	48.0		27.3	27.2				30.0	29.5							
1915	1	24	2400					29.310	50.0		27.0	27.0				30.0	29.5							
1915	1	25	200					29.400	50.5		28.0	27.2				30.0	23.5							
1915	1	25	400					29.390	50.5		26.3	26.9				27.7	23.6							
1915	1	25	600					29.392	48.9		25.5	26.0				27.3	21.1							
1915	1	25	800					29.386	49.0		23.5	24.0				27.3	20.5							
1915	1	25	1000					29.380	47.0		22.0	22.5												
1915	1	25	1200													27.2	19.0							
1915	1	25	1400					29.350	44.2		26.0	27.0				29.0	18.0							
1915	1	25	1600					29.320	43.0		21.5	22.0				29.0	18.0							
1915	1	25	1800					29.350			20.0	20.5				30.0	17.5							
1915	1	25	2000					29.350			20.5	20.0												
1915	1	25	2200													29.0	18.0							
1915	1	25	2400					29.330	40.3		22.0	22.0				28.0	18.5							
1915	1	26	200					29.320	39.0		17.0	16.9				28.5	20.5							
1915	1	26	400					29.310	39.5		21.0	21.0				21.9	13.7							
1915	1	26	600					29.316	40.0		23.0	21.5				22.4	23.6							
1915	1	26	800					29.327	40.9		22.3	22.1				23.0	23.6							
1915	1	26	1000					29.350	41.3		23.0	23.0				23.2	19.0							
1915	1	26	1200					29.351	41.5		21.8	21.0				24.0	18.5							
1915	1	26	1400					29.395	41.5		21.0	20.5												
1915	1	26	1600													23.5	16.5							
1915	1	26	1800					29.445	43.0		23.5	21.5				23.8	19.1							
1915	1	26	2000					29.469	45.2		23.2	22.7				28.0	20.0							
1915	1	26	2200					29.500	39.0		27.0	25.0				27.0	20.0							
1915	1	26	2400					29.540	49.4		28.0	26.0				29.0	19.5							
1915	1	27	200					29.520	52.0		23.5	25.0				24.0	18.5							
1915	1	27	400					29.520	48.5		22.0	21.2				22.5	18.8							
1915	1	27	600					29.551	49.5		21.2	20.5				21.8	18.1							
1915	1	27	800					29.555	46.0		21.0	20.3				28.0	17.5							
1915	1	27	1000					29.550	46.0		24.0	22.0												
1915	1	27	1200													29.0	17.2							
1915	1	27	1400					29.510	38.2		21.0	20.9				22.0	23.0							
1915	1	27	1600					29.440	40.2		26.0	25.5				28.0	18.5							
1915	1	27	1800					29.550	43.0		16.5	16.5				26.9	19.1							
1915	1	27	2000					29.579	43.4		23.0	24.0				25.7	19.6							
1915	1	27	2200					29.479	47.6		21.5	22.8				27.6	19.9							
1915	1	27	2400					29.469	51.1		24.2	25.0				29.4	22.6							
1915	1	28	200					29.419	50.5		29.0	27.3				33.1	22.5							
1915	1	28	400					29.401	51.0		25.0	25.0												
1915	1	28	600													33.2	18.1							
1915	1	28	800					29.374	51.0		20.2	20.8				27.5	15.5							
1915	1	28	1000					29.361	49.4		19.0	18.1				19.4	15.7							
1915	1	28	1200					29.344	47.0		19.1	19.1				20.0	15.5							
1915	1	28	1400					29.342	46.0		20.0	20.1				20.0	21.0							
1915	1	28	1600					29.301	44.0		18.3	18.3				20.5	20.5							
1915	1	28	1800					29.301	44.0		19.0	18.8				21.5	14.5							
1915	1	28	2000					29.280	43.5		22.0	21.2				18.0	14.5							
1915	1	28	2200					29.380	41.5		19.0	18.0				20.0	16.5							
1915	1	28	2400					29.320	42.0		20.0	19.0				21.5	17.5							
1915	1	29	200					29.245	45.3		22.0	20.5				23.0	17.5							
1915	1	29	400					29.245	44.5		21.0	20.5				21.8	17.7							
1915	1	29	600					29.205	43.8		21.0	21.0				22.9	18.5							
1915	1	29	800					29.191	42.5		21.5	21.5				23.2	16.2							
1915	1	29	1000					29.191	45.5		19.6	18.6				20.0	16.5							
1915	1	29	1200					29.185	42.0		20.0	19.0				20.2	16.7							
1915	1	29	1400					29.151	37.0		21.0	19.7				21.3	18.1							
1915	1	29	1600					29.140	39.2		21.0	20.0				22.0	11.5							
1915	1	29	1800					29.210	40.5		15.0	15.0				22.0	12.0							
1915	1	29	2000					29.145	40.5		19.0	18.0				21.5	15.5							
1915	1	29	2200					29.145	43.0		20.0	19.2				23.1	18.7							
1915	1	29	2400					29.131	46.5		23.9	21.7				24.0	20.5							
1915	1	30	200					29.145	47.0		20.1	19.5				26.7	19.9							
1915	1	30	400					29.135	49.0		24.8	24.8				30.0	27.5							
1915	1	30	600					29.110	52.0		26.0	25.6				30.2	23.9							
1915	1	30	800					29.110	46.0		28.2	24.5				30.3	23.7							
1915	1	30	1000					29.103	51.7		29.0	28.5				28.9	21.5							
1915	1	30	1200					29.105	48.5		28.0	23.8				23.1	21.6							
1915	1	30	1400					29.154	47.0		20.0	21.0				28.4	18.5							
1915	1	30	1600					29.184	45.5		25.0	28.8				28.4	13.5							
1915	1	30	1800					29.180	48.0		19.0	18.1				28.6	12.8							
1915	1	30	2000					29.206	47.7		25.5	25.0												
1915	1	30	2200																					
1915	1	30	2400																					
1915	1	31	200													25.5	13.0							
1915	1	31	400					29.230	42.1		19.5	20.0												
1915	1	31	600																					
1915	1	31	800					29.230	37.0		20.0	20.5												
1915	1	31	1000													29.0	18.5							
1915	1	31	1200					29.230	38.2		21.5	21.8												
1915	1	31	1400													29.0	18.4							
1915	1	31	1600					29.235	39.8		24.2	25.1												
1915	1	31	1800													28.4	16.2							
1915	1	31	2000					29.214	41.4		17.0	17.7												
1915	1	31	2200																					
1915	1	31	2400																					
1915	2	1	200													26.9	16.0							
